iter	Passed	Remaining
4783	45308	2045
4784	45317	2036
4785	45327	2026
4786	45334	2017
4787	45345	2007
4788	45356	1998
4789	45363	1988
4790	45373	1979
4791	45384	1969
4792	45392	1960
4793	45402	1950
4794	45409	1941
4795	45420	1931
4796	45431	1922
4797	45439	1913
4798	45450	1903
4799	45459	1894
4800	45470	1884
4801	45481	1875
4802	45489	1865
4803	45499	1856
4804	45506	1846
4805	45516	1837
4806	45523	1827
4807	45533	1818
4808	45540	1808
4809	45554	1799
4810	45564	1789
4811	45572	1780
4812	45583	1771
4813	45592	1761
4814	45602	1752
4815	45614	1742
4816	45621	1733
4817	45632	1723
4818	45640	1714
4819	45650	1704
4820	45663	1695
4821	45672	1685
4822	45682	1676
4823	45690	1666
4824	45701	1657
4825	45713	1648
4826	45720	1638
4827	45732	1629
4828	45739	1619
4829	45750	1610
4830	45758	1600
4831	45769	1591
4832	45779	1581
4833	45787	1572
4834	45798	1562
4835	45805	1553
4836	45818	1544
4837	45825	1534
4838	45835	1525
4839	45846	1515
4840	45854	1506
4841	45864	1496
4842	45872	1487
4843	45885	1477
4844	45899	1468
4845	45907	1458
4846	45917	1449
4847	45928	1440
4848	45937	1430
4849	45947	1421
4850	45955	1411
4851	45967	1402
4852	45979	1392
4853	45987	1383
4854	45997	1373
4855	46009	1364
4856	46019	1354
4857	46029	1345
4858	46037	1335
4859	46047	1326
4860	46056	1316
4861	46067	1307
4862	46077	1298
4863	46085	1288
4864	46095	1279
4865	46104	1269
4866	46115	1260
4867	46123	1250
4868	46133	1241
4869	46147	1231
4870	46156	1222
4871	46167	1212
4872	46178	1203
4873	46186	1193
4874	46197	1184
4875	46205	1175
4876	46215	1165
4877	46222	1156
4878	46235	1146
4879	46245	1137
4880	46254	1127
4881	46263	1118
4882	46271	1108
4883	46283	1099
4884	46291	1089
4885	46303	1080
4886	46315	1070
4887	46322	1061
4888	46332	1051
4889	46340	1042
4890	46352	1032
4891	46362	1023
4892	46369	1014
4893	46380	1004
4894	46389	995
4895	46400	985
4896	46410	976
4897	46418	966
4898	46428	957
4899	46435	947
4900	46445	938
4901	46454	928
4902	46465	919
4903	46473	909
4904	46483	900
4905	46492	890
4906	46501	881
4907	46511	871
4908	46521	862
4909	46531	852
4910	46543	843
4911	46552	833
4912	46562	824
4913	46571	815
4914	46582	805
4915	46590	796
4916	46599	786
4917	46609	777
4918	46616	767
4919	46627	758
4920	46636	748
4921	46648	739
4922	46660	729
4923	46668	720
4924	46681	710
4925	46694	701
4926	46702	691
4927	46713	682
4928	46720	672
4929	46733	663
4930	46744	654
4931	46752	644
4932	46763	635
4933	46770	625
4934	46780	616
4935	46788	606
4936	46799	597
4937	46809	587
4938	46816	578
4939	46826	568
4940	46834	559
4941	46845	549
4942	46852	540
4943	46863	530
4944	46870	521
4945	46881	511
4946	46888	502
4947	46898	492
4948	46909	483
4949	46920	473
4950	46931	464
4951	46942	455
4952	46950	445
4953	46961	436
4954	46969	426
4955	46979	417
4956	46987	407
4957	46998	398
4958	47008	388
4959	47015	379
4960	47025	369
4961	47033	360
4962	47043	350
4963	47051	341
4964	47060	331
4965	47068	322
4966	47079	312
4967	47087	303
4968	47097	293
4969	47107	284
4970	47116	274
4971	47127	265
4972	47134	255
4973	47146	246
4974	47154	236
4975	47164	227
4976	47177	218
4977	47184	208
4978	47195	199
4979	47203	189
4980	47217	180
4981	47228	170
4982	47237	161
4983	47248	151
4984	47259	142
4985	47267	132
4986	47277	123
4987	47284	113
4988	47295	104
4989	47302	94
4990	47314	85
4991	47324	75
4992	47332	66
4993	47342	56
4994	47349	47
4995	47361	37
4996	47368	28
4997	47379	18
4998	47390	9
4999	47401	0
